U	'/{0,2}[^]\\0\\t\\r\\v\\n ()<>{}/%[]+'	642,776,971,1203
U	'(^|\\n)[ ]{0,3}:[ ]{1,3}(.*?)(\\n|$)'	236,247,919,1007
Up	'^.+:(?P<line>\\d+):\\s+(?P<error>.+)'	304,305,1025,1322
Uw	'^(?P<host>[^:]+)(:(?P<port>[0-9]+))?$'	619,658,1247,1399
U	'^\\s+([_a-zA-Z][a-zA-Z0-9_.]*)\\s*.*?'	356,538,1247,1288
U	'(^|\\})(([^\\{\\:])+\\:)+([^\\{]*\\{)'	568,807,1144,1247
U	'(\\d+)\\.(\\d+)(\\.(\\d+))?(b(\\d+))?'	1004,1074,1075,1495
Uc	'#\\{?macro\\}?\\(.*?\\).*?#\\{?end\\}?'	251,498,1087,1555
Ul	'([\\s:])(0)(px|em|%|in|cm|mm|pc|pt|ex)'	568,807,1144,1247
U	'^[a-z0-9][a-z0-9\\._-]{1,253}[a-z0-9]$'	546,830,1028,1039
Ux	'<base\\s+href\\s*=\\s*[\'"]?([^\'">]+)'	1263,1290,1580,1594
Uw	'([\\d\\w\\-_]+)\\s+(\\d+)/(tcp|udp)(.*)'	523,946,1116,1484
Ui	'%[^0-9A-Fa-f]|%[0-9A-Fa-f][^0-9A-Fa-f]'	927,1292,1399,1469
U=	"[^ \r\na-zA-Z0-9\\-'()+,./:=?;!*#@$_%]"	1263,1290,1580,1594
Um	'^# and have (\\d+) and (\\d+) different'	212,1031,1154,1156
U	'([^\\w\\s]*)\\s*(\t|  )\\s*([^\\w\\s]*)'	304,662,842,1322
Uc	'#\\{?foreach\\}?\\(.+?\\).*?#\\{?end\\}?'	251,498,1087,1555
U=	'extra\\s*==\\s*("([^"]+)"|\'([^\']+)\')'	1263,1290,1580,1594
U	'^[A-Z0-9][a-z0-9]*(-[A-Z0-9][a-z0-9]*)*$'	552,606,800,1469
Ux	'^\\s+<spontaneous>\\s*$|^.*\\((\\d+)\\)$'	851,1269,1561,1576
Uc	'^\\s*(def|class|else|elif|except|finally)'	433,927,1003,1202
U	'\\s*SET\\s+(?:(?:GLOBAL|SESSION)\\s+)?\\w'	113,1415,1469,1580
U	'\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}'	171,682,1247,1381
Ux	'^<\\?xml.*?encoding=["\\\']*(.+?)["\\\'>]'	1263,1535,1580,1594
U	'([a-zA-Z][-.a-zA-Z0-9:_]*)(?:\\s|/(?!>))*'	1012,1086,1158,1580
U	'browser\\.contentHandlers\\.types\\.[0-5]'	119,1007,1015,1032
U=	'^[= ]([*> ]) ([^- ]+)-([^ ]+) \\[ (.*) \\]'	614,947,996,1491
U	'^\\d{4}-\\d\\d-\\d\\dT\\d\\d:\\d\\d:\\d\\d$'	852,994,1007,1511
U=	'\\-\\-[A-Za-z][\\w\\-]*(\\.[\\w\\-]+)*\\=.*'	422,747,1517,1580
U	'^\\s*T_VIRTUAL_CALL: (\\d+) calls on (.*):$'	51,475,509,604
U	'^\\s*#(\\d+)\\s*(.*) \\[(0x[0-9A-Za-z]+)\\]$'	51,475,509,604
Ui	'((?:\\((?P<id>[0-9]+|RX|CR)\\))*)(?P<str>.+)?'	927,986,1003,1431
Ul	'\\s*(?:UPDATE|INSERT|CREATE|DELETE|DROP|ALTER)'	113,1415,1469,1580
Um	'.*: warning: overriding commands for target .+'	1116,1451,1471,1480
U	'tag:blogger.com,1999:user-(\\d+)\\.blog-(\\d+)'	254,438,594,790
Uw	'^https?://github.com/[^/]+/[^/]+/tree/[^/]+/?$'	1025,1322,1326,1505
Ux	'<meta.*?content=["\\\']*;?charset=(.+?)["\\\'>]'	1263,1535,1580,1594
U=	'(?P<table>\\w+)\\.(?P<field>\\w+)=(?P<value>.+)'	373,519,1053,1247
U	'gecko\\.handlerService\\.defaultHandlersVersion'	119,1007,1015,1032
U	'(tag:blogger.com,1999:blog-)(\\w*)(.post-)(\\w*)'	254,438,594,790
U	'(tag:blogger.com,1999:blog-)(\\w*)(.page-)(\\w*)'	254,438,594,790
U	'\\n\\s*ACCEPTS:\\s*((?:.|\\n)*?)(?:$|(?:\\n\\n))'	642,776,971,1203
U	'^([\\s*,;/])([\\?\\w\\.\\-\\+]+\\w*\\s*)(\\(?.*$)'	422,602,747,1517
U	'((User|Msg|MsgAssertion)Exceptio(n))\\(( *)(\\d+)'	503,656,906,1404
Uw	'https://www.google.com/a/[a-z0-9.-]+/ServiceLogin'	1004,1074,1075,1495
U	'(\\d+)-(\\d\\d)-(\\d\\d)T(\\d\\d):(\\d\\d):(\\d\\d)'	852,994,1007,1511
Uu	'\\\\|\\/|\\||\\:|\\?|\\*|"|<|>|[\x00-\x1f\x7f-\x9f]/'	191,532,843,1132
Up	'@(?P<dllname>.*),-(?P<index>\\d+)(?:;(?P<comment>.*))?'	287,602,1054,1509
Uu	'(?i)([\xe1\xe9\xed\xf3\xfa]).*([\xe1\xe9\xed\xf3\xfa])'	305,1025,1138,1505
Uc	'#define __NR_(\\w*)\\s*\\(__NR_timer_create\\+(\\w*)\\)'	523,946,1116,1484
Uu	'\\.|\\\\|\\/|\\||\\:|\\?|\\*|"|<|>|[\x00-\x1f\x7f-\x9f]'	191,532,843,1132
Uw	'.*[\\\\/]([^\\\\/]+)[\\\\/][^\\\\/]+[\\\\/]scons[\\\\/]?$'	592,896,1301,1403
U	'MatplotlibBox:\\(([\\d.]+)pt\\+([\\d.]+)pt\\)x([\\d.]+)pt'	642,776,971,1203
Uc	'#define __ARM_NR_(\\w*)\\s*\\(__ARM_NR_BASE\\+\\s*(\\w*)\\)'	523,946,1116,1484
U	'^\\s*T_GENERIC_PROTOCOL: (\\d+) calls to (.*) with a (.*):$'	51,475,509,604
Uc	'#define __NR_(\\w*)\\s*\\(__NR_SYSCALL_BASE\\+\\s*(\\w*)\\)'	523,946,1116,1484
Um	"^# Your branch is (ahead of|behind) '(.*)' by (\\d+) commit"	212,1031,1154,1156
Ux	'<key>ProductUserVisibleVersion</key>\\s*<string>(.*?)</string>'	1263,1290,1580,1594
Uq	'\n(?P<nm>[^-]+)\n-(?P<vn>\\d+[^-]*)\n(-(?P<bn>\\d+[^-]*))?$\n'	1263,1290,1580,1594
Uu	'(/\\.)|(//)|([\\\\:\\*\\?\\""\\<\\>\\|]|[\x00-\x1f]|[\x7f-\x9f])'	191,532,843,1132
Ug	'^(:(?P<prefix>[^ ]+) +)?(?P<command>[^ ]+)( *(?P<argument> .+))?'	700,1120,1269,1498
U	'\\s*(?:UPDATE|INSERT|CREATE|DELETE|DROP|ALTER|LOAD +DATA|REPLACE)'	113,1415,1469,1580
Ui	'(?P<prefix>[|+ ]*)(?P<samples>\\d+), (?P<symbol>[^,]+), (?P<image>.*)'	851,1269,1561,1576
Uc	'^#define SQLITE_VERSION\\D*(\\d+)\\.(\\d+)\\.(\\d+)(?:\\.(\\d+))?\\D*'	119,1007,1015,1032
U	'^([\\w\\d]([\\w\\d\\-]{0,61}[\\w\\d])?\\.)*[\\w\\d]([\\w\\d\\-]{0,61}[\\w\\d])?$'	422,747,1517,1580
U	'\\$\\{?[a-zA-Z_][a-zA-Z0-9_]*(\\([^)]*\\))?(\\.[a-zA-Z0-9_]+(\\([^)]*\\))?)*\\}?'	251,498,1087,1555
U=	'^(DISTRIB_(?:ID|RELEASE|CODENAME|DESCRIPTION))=(?:\'|")?([\\w\\s\\.-_]+)(?:\'|")?'	614,947,996,1491
Uu	'(\x1b\\[?\\??#?[0-9;]*[a-zA-Z0-9@=>]|\x1b\\][0-9];.*?\x07|[\x01-\x0f]|\x1b\\([AB0])'	385,640,1149,1583
U	'(?i)([ -](regular|plain|italic|oblique|(semi)?bold|(ultra)?light|extra|condensed))+$'	642,776,971,1203
U	'(?i)([ -](regular|plain|italic|oblique|bold|semibold|light|ultralight|extra|condensed))+$'	642,776,971,1203
U	'(\\s+|[^\\s\\w]*\\w+[^0-9\\W]-(?=\\w+[^0-9\\W])|(?<=[\\w\\!\\"\\\'\\&\\.\\,\\?])-{2,}(?=\\w))'	381,1054,1087,1580
U=	'(?P<fence>^~{3,})[ ]*(\\{?\\.(?P<lang>[a-zA-Z0-9_-]*)\\}?)?[ ]*\\n(?P<code>.*?)(?P=fence)[ ]*$'	236,247,919,1007
Um	'(?ms)^(?P<package>[^#]\\S+)[\t ]+(?P<question>\\S+)[\t ]+(?P<type>\\S+)[\t ]+(?P<value>[^\n]*)$'	614,947,996,1491
U=	'([^\\"\'=\\s])(\\s*)#([0-9a-fA-F])([0-9a-fA-F])([0-9a-fA-F])([0-9a-fA-F])([0-9a-fA-F])([0-9a-fA-F])'	568,807,1144,1247
Ui	'(?P<platform>.+?)\\/(?P<locale>.+?)\\/(?P<product>\\w+)-(?P<version>\\w+\\.\\w+)\\.(?P<type>\\w+).mar'	1007,1015,1032,1327
Uu	'^(WebSocket-Protocol: [\\x20-\\x7e]+\\r\\n)?(Cookie: [^\\r]*\\r\\n)*(Cookie2: [^\\r]*\\r\\n)?(Cookie: [^\\r]*\\r\\n)*\\r\\n'	1007,1015,1032,1300
Ud	'^(?P<year>\\d{4})-(?P<month>\\d{2})-(?P<day>\\d{2})T(?P<hour>\\d{2}):(?P<minute>\\d{2}):(?P<second>\\d{2})(\\.\\d{3,6}Z?)?$'	142,193,631,895
Ui	'(?P<product>\\w+)(-)(?P<version>\\w+\\.\\w+(\\.\\w+){0,2})(\\.)(?P<locale>.+?)(\\.)(?P<platform>.+?)(\\.)(?P<type>\\w+)(.mar)'	1007,1015,1032,1327
Ui	'\n(?P<nm>[^-]+)\n-(?P<vn>\\d+[^-]*)\n(-(?P<bn>\\d+[^-]*))?\n-(?P<py>\\w+\\d+(\\.\\w+\\d+)*)\n-(?P<bi>\\w+)\n-(?P<ar>\\w+)\n\\.whl$\n'	1263,1290,1580,1594
UL	'\\b((?:([\\w-]+):(/{1,3})|www[.])(?:(?:(?:[^\\s&()]|&amp;|&quot;)*(?:[^!"#$%&\'()*+,.:;<=>?@\\[\\]^`{|}~\\s]))|(?:\\((?:[^\\s&()]|&amp;|&quot;)*\\)))+)'	552,606,800,1469
UL	'(?P<year>\\d{4})-(?P<month>\\d{1,2})-(?P<day>\\d{1,2})[T ](?P<hour>\\d{1,2}):(?P<minute>\\d{1,2})(?::(?P<second>\\d{1,2})(?:\\.(?P<microsecond>\\d{1,6})\\d{0,6})?)?(?P<tzinfo>Z|[+-]\\d{1,2}:\\d{1,2})?$'	849,878,1495,1634
UL	'\n                \'.*?\' |    # single quoted strings or\n                ".*?" |    # double quoted strings or\n                \\w+   |    # identifier\n                \\S         # other characters\n                '	422,602,747,1517
UL	'\n(rel\\s*=\\s*(?:"(?P<rel1>[^"]*)"|\'(?P<rel2>[^\']*)\'|(?P<rel3>[^>\\s\n]*))\\s+)?\nhref\\s*=\\s*(?:"(?P<url1>[^"]*)"|\'(?P<url2>[^\']*)\'|(?P<url3>[^>\\s\n]*))\n(\\s+rel\\s*=\\s*(?:"(?P<rel4>[^"]*)"|\'(?P<rel5>[^\']*)\'|(?P<rel6>[^>\\s\n]*)))?\n'	1263,1290,1580,1594
UL	'\n                            ^\\s*\n                            (?: (?P<week>   \\d+ (?:\\.\\d*)? ) \\s* [wW]  )? \\s*\n                            (?: (?P<day>    \\d+ (?:\\.\\d*)? ) \\s* [dD]? )? \\s*\n                            (?: (?P<hour>   \\d+ (?:\\.\\d*)? ) \\s* [hH]  )? \\s*\n                            (?: (?P<minute> \\d+ (?:\\.\\d*)? ) \\s* [mM]  )? \\s*\n                            (?: (?P<second> \\d+ (?:\\.\\d*)? ) \\s* [sS]  )? \\s*\n                            $\n                            '	614,947,996,1491
UL	'\n    \\A\\s*                      # optional whitespace at the start, then\n    (?P<sign>[-+]?)            # an optional sign, then\n    (?=\\d|\\.\\d)                # lookahead for digit or .digit\n    (?P<num>\\d*)               # numerator (possibly empty)\n    (?:                        # followed by\n       (?:/(?P<denom>\\d+))?    # an optional denominator\n    |                          # or\n       (?:\\.(?P<decimal>\\d*))? # an optional fractional part\n       (?:E(?P<exp>[-+]?\\d+))? # and optional exponent\n    )\n    \\s*\\Z                      # and optional whitespace to finish\n'	689,1054,1087,1580
Uo	'o'	873,1580,1592
Up	'`'	9,148,1247
Ul	'PM'	560,1317,1501
U	':<'	241,874,1249
Ul	'ba'	873,1580,1592
Ul	'UP'	947,996,1491
Ur	'_+'	502,721,923
Us	'  '	122,1248,1488
U	'``'	9,148,1248
Ul	'or'	919,1007,1076
U	'0D'	553,1414,1523
Ur	'\\+'	232,682,1076
Uap	'^_+'	1415,1469,1580
Ul	'and'	919,1007,1076
Ur	'//+'	588,1050,1242
Uar	'^I+'	323,355,866
Up	'---'	9,31,148
Up	"\\'"	534,781,1466
U	'#+$'	53,171,1381
Ul	'END'	31,339,1403
Up	'\\{'	594,757,1087
Ul	'pid'	560,1317,1501
Ul	'xvd'	1183,1506,1510
Ul	'tag'	873,1580,1592
Ul	'o b'	873,1580,1592
Up	'#.*$'	103,130,249
Up	'[./]'	1007,1015,1032
Ul	'FAIL'	566,1015,1032
Ud	':day'	102,1232,1233
Up	',.*$'	257,1319,1448
Uq	'^=+$'	557,1223,1420
Ur	'^a+$'	873,1580,1592
Uo	'[eE]'	518,787,1280
Up	'[;,]'	1063,1254,1258
Up	'[,;]'	262,267,268
Up	'(&&)'	241,874,1249
Uv	'(..)'	12,1087,1580
Up	'\\(\n'	289,638,956
Up	'.*}.*'	1007,1015,1032
Ul	':uuid'	102,1232,1233
U\	"\\\\'"	9,148,1087
Uo	'^[67]'	241,874,1249
Ul	'index'	384,1317,1501
Ul	'AMD64'	241,874,1249
Ul	'^the '	813,927,1003
Un	'(\\d)'	560,1317,1501
Up	'\\s+#'	1007,1015,1032
Up	'\\w+:'	757,861,1087
Us	'[\\s]'	232,959,1276
U	'^6\\.'	241,874,1249
Us	'\r|\n'	9,16,1247
Ul	'ERROR'	560,566,1384
U	'[[*?]'	1007,1015,1032
U	'\\..*'	812,1114,1161
Ul	'Usage'	1007,1015,1032
U	'^\\t*'	52,188,597
Ui	'sd\\w'	560,1317,1501
Ul	'^rebt'	1007,1015,1032
U	'[\n]+'	538,733,1288
U	'\\.|_'	1317,1412,1501
Uo	'^[ab]$'	873,1580,1592
Ul	'x86_64'	737,1199,1300
U	'([}{])'	52,188,597
U	'&\\w+;'	927,1003,1247
U\	'.*\\\\'	1007,1015,1032
U	'^@\\S*'	531,832,846
Ui	'h[23]$'	557,1223,1420
Ux	'<dict>'	163,927,1003
Ui	'<H[13]'	1007,1015,1032
Us	'[\r\n]'	43,826,1386
Ud	':month'	102,1232,1233
Uav	'^\\w+:'	1007,1015,1032
Ud	'[^\\d]'	477,1068,1247
Up	'^\\s*@'	531,832,846
Us	'[ ]+\t'	61,166,410
Ui	'AC(.*)'	925,936,1104
Un	'^-?\\d'	171,712,1381
Uv	'[\\W]*'	1007,1015,1032
Ul	'[kK]ey'	1007,1015,1032
U\	'"|\\\\'	91,1179,1594
Ub	'<(.*)>'	557,1223,1420
Us	'[\\t]'	304,1025,1322
Ui	'^@(.*)'	241,874,1249
Ul	'vecLib'	531,832,846
Ul	'error:'	1007,1015,1032
Uv	'[A-Z]+'	391,872,1557
U	'\\ +\n'	241,874,1249
Uw	'^/dev/'	826,1223,1420
Up	'\\[\\]'	1415,1469,1580
Ul	':title'	102,1232,1233
Uw	'&quot;'	9,148,220
Up	'\\w+\\('	257,1319,1448
U=	'coord ='	262,267,268
U	'#(\\d+)'	109,182,1422
Ux	'</*key>'	163,927,1003
Ul	'ntpdate'	560,1317,1501
U\	'[%\\\\]'	1007,1015,1032
Ux	'</dict>'	163,927,1003
U	'^([ ]*)'	819,1317,1501
Ul	'Failure'	1007,1015,1032
U	'^rebt.*'	1007,1015,1032
U	'{(..+)}'	531,832,846
U	'\n\n\n+'	526,1046,1642
U	'^`!v\\s'	52,188,597
U	'^quit.*'	1007,1015,1032
U	'^>(.*)$'	1007,1015,1032
U	'o:(.*)s'	560,1317,1501
U	'^`!p\\s'	52,188,597
U	'(#.*)?$'	1007,1015,1032
U	'^\\s+.*'	557,1223,1420
U	'`(.+?)`'	462,690,1119
U	'\\.\\d+'	602,1054,1087
U	'[\n ]+$'	794,1025,1379
U	'^.*:\\$'	241,874,1249
Uf	'\\.git$'	599,1025,1326
U	'%(..?)%'	251,619,1087
U	'^#!(.*)'	1007,1015,1032
Ul	'enabled'	560,1317,1501
Uw	'http://'	990,1523,1569
U	'\\ \\ +'	241,874,1249
U	'^[67]\\.'	241,874,1249
U	'[^0-9, ]'	557,1223,1420
Ul	'No space'	560,1317,1501
Up	'%[^%]|%$'	287,602,1509
U	'.*?\\*/'	304,1025,1322
U	'([ ]+)\t'	61,166,410
U	'.*\\.zip'	1007,1015,1032
Uf	'.*\\.exe'	1007,1015,1032
U	'.*\\.dmg'	1007,1015,1032
U	'[^\\w.-]'	103,130,360
U	'([\\.,])'	1415,1469,1580
U	'[-/.: ]+'	1269,1469,1498
U\	'[./\\\\]'	422,747,1517
U	"'\\?(.)'"	222,297,1486
Us	'\\\\*\\n'	1007,1015,1032
Up	'\\\\*\\#'	1007,1015,1032
U\	'\\.|\\\\'	1183,1506,1510
U	'([^-]*)-'	241,874,1249
U	'^[78]\\.'	241,874,1249
Ub	'\\[.*\\]'	83,184,1569
U	'src (.+)'	560,1317,1501
U	'^\\$\\d+'	52,188,597
Uf	'.*\\.py$'	518,787,1232
U	'\\$\\$.*'	592,896,1403
U	'\\.jar?$'	1007,1015,1032
Up	'[\\[\\]]'	560,767,1328
U	'.*[0-9]$'	1121,1320,1355
U	'\\)\\s*$'	757,1087,1248
U	'[Tt ].*$'	813,927,1003
Ub	'^<(.*)>$'	241,874,1249
U	'^\\d+px$'	1121,1320,1355
U	'^([^ ]+)'	241,874,1249
Up	'\\$\\{\\D'	52,188,597
U	'^.*\\{\\{'	0,139,785
U	'{([^}]+)}'	251,753,1087
U	'&(\\w+?);'	110,310,1248
Ub	'^\\[.*\\]'	743,1269,1498
U	'([^.]*).*'	241,874,1249
Ub	'<![^<>]*>'	330,413,1076
Ul	':filename'	102,1232,1233
Uq	'^==\\d+=='	1007,1015,1032
U	'(\\S.+):$'	1223,1420,1495
U	'.*?(\\d+)'	1007,1015,1032
U	'(\\S+);.*'	1007,1015,1032
U	'\\d+-\\d+'	990,1317,1501
U	'^$|^\\s*#'	1630,1632,1639
U\	'\\\\(?! )'	602,747,1580
Uv	'[^a-z0-9]'	813,927,1003
U	'^([^:]+)$'	241,874,1249
U	'\\w+\\.rb'	1025,1215,1423
U=	'(.+)=(.+)'	262,267,268
U	'.*error.*'	1007,1015,1032
Up	'\\\\?[()]'	252,1087,1495
U	'[\n\t\r}]'	1630,1632,1639
U	'^push .*$'	1007,1015,1032
U	'^pull .*$'	1007,1015,1032
Ul	'[pP]ython'	12,1054,1087
Ul	'\npci_add'	560,1317,1501
U	'220.*\r\n$'	557,1223,1420
Up	'(?<!\\\\);'	52,188,990
Ul	'lsi53c895a'	560,1317,1501
Ul	'(/status$)'	241,874,1249
Uf	'(\\.cpp)?$'	1007,1015,1032
Up	"(?<!\\\\)'"	147,181,456
U	'(-)(\\d+)$'	602,747,1580
U=	'\\s*=?\\s*'	1248,1263,1488
U	'(""")\\s*$'	498,633,1235
U	'\\w+\\.erb'	1025,1215,1423
U	"(''')\\s*$"	498,633,1235
U	'.{1,2047}'	1263,1580,1594
Ul	'-netdev\\s'	560,1317,1501
Ul	'Accelerate'	531,832,846
U\	'(\\\\+)\\Z'	557,1223,1420
Ub	'.*<(.*)>.*'	1007,1015,1032
Ux	'<ci.*</ci>'	122,1015,1032
U=	'connect1 ='	262,267,268
U	'&#(\\d+);'	144,813,1169
Up	'(\\"|\\\')'	1183,1506,1510
U=	'num_dim.*='	262,267,268
U	'^([0-9.]+)'	241,874,1249
U	'\\.(\\d)+$'	813,927,1003
U	'__(\\w+)__'	1007,1015,1032
U	'(.*):(<.*)'	241,874,1249
U	'\\$\\S+\\$'	1007,1015,1032
U	'\\[[^]]+]$'	1269,1469,1498
U	'DD>([^<]+)'	1007,1015,1032
U=	'#egg=(.*)$'	1033,1263,1290
U	'(.+):<(.+)'	241,874,1249
U	'[a-zA-Z]+'	1094,1246,1540
U	'(.*)//(.*)'	241,874,1249
U	'^Error:.*$'	560,1317,1501
Uap	'^\\/\\w\\/'	1007,1015,1032
U	'"([^"]*)",?'	1630,1632,1639
Ul	'FAIL Exited'	566,1015,1032
U	'^/[-\\w/]*$'	24,25,147
U	'^.*(\\s+)$'	304,1025,1322
U	'\\${(\\w+)}'	1007,1015,1032
U=	'(?<=\\W)\\w'	518,757,787
Ul	'\ndrive_add'	560,1317,1501
U\	'([\\s\\\\])'	1007,1015,1032
Ul	'([sh]db)\\s'	560,1317,1501
U	'^uninst .*$'	1007,1015,1032
Uh	'<h1>.*</h1>'	247,919,1007
U	'CPU #(\\d+)'	560,1317,1501
U	'^BLOCK (.*)'	262,267,268
U	'\\s*\\|\\s*'	941,1248,1488
Ub	'<(.*):(.*)>'	241,874,1249
U	'defines.inc'	1007,1015,1032
U	'\\([^)]+\\)'	624,944,1486
Ul	'wrong|error'	1007,1015,1032
U=	'num_elem.*='	262,267,268
U	'([\\d\\.]+)'	287,602,1509
U	'[ \t]+(?=\n)'	113,147,181
U	'\\d+\\s\\d+:'	560,1317,1501
U	'(([^:]+::)*)'	1007,1015,1032
U	'\\((\\w+)\\)'	274,573,1580
U\	'\\\\(?!\\s$)'	119,225,976
U	'\\%\\s+(.*)$'	1007,1015,1032
Uw	'\\d;\\s*url='	625,997,1126
U	'([^/]+)\\.a$'	534,1007,1466
Ub	'^["<].*[>"]$'	0,139,785
U	'lib(.*)\\.so'	518,757,787
U	'([^\\t -~])'	304,1025,1322
U	'[^.]*\\.(.*)'	241,874,1249
U	'^\\${\\d+\\/'	52,188,597
U=	'num_nodes.*='	262,267,268
U	'((?:\\w|-)*)'	533,1007,1172
U	'^"""(.+?)"""'	951,1176,1576
U	'\\s*\\n\\s*'	943,1158,1247
U	'\\d+ (\\d+):'	560,1317,1501
U	'^[0-9]+[Ee]$'	794,1025,1379
U	'\\*\\s[^:]+:'	526,1046,1642
Ul	'crash|assert'	1007,1015,1032
Ul	'\ndevice_add'	560,1317,1501
U=	'skips=(\\d+)'	122,1015,1032
U=	'.* = (.*);\n'	515,1245,1373
U	'\r?\n(?=\\S)'	947,996,1491
U	'.*node(\\d+)'	560,1317,1501
U	' DELETED ---$'	122,1015,1032
Ub	'(<[^>]*>)(.*)'	241,874,1249
U	'^[\\w/:+-]+$'	1012,1158,1580
Us	'(?<!\\\\)\\s+'	147,181,1087
Ux	'<tchar=(.*?)>'	531,832,846
Ul	'^--- NEW FILE'	122,1015,1032
U	'\\s*(\\#.*)?$'	1007,1015,1032
U	'.*\\.tar\\.gz'	1007,1015,1032
U	'.*\\.tar\\.bz'	1007,1015,1032
Ul	'^Transmitting'	241,874,1249
Ul	'PROCESS_CHECK'	560,1317,1501
Ux	'<TCHAR=(.*?)>'	531,832,846
U	'\\{\\{|\\}\\}'	46,1050,1469
Ul	'ntpdate|w32tm'	560,1317,1501
U	'(.+?)\\.lproj'	194,199,289
U	'^\\${\\d+[:}]'	52,188,597
U	'[^a-zA-Z.0-9]'	492,627,1364
Ul	'LIST OF FACES'	262,267,268
U	'\\s*/[/*]\\s*'	557,1223,1420
U	'.*\\s(\\d+).*'	262,267,268
U=	'errors=(\\d+)'	122,1015,1032
U	'[^A-Za-z0-9 ]'	210,253,1426
U	'([A-Z][a-z]+)'	17,241,1249
Ul	'LIST OF EDGES'	262,267,268
U=	'tap,id=(.*?),'	560,1317,1501
U	'\\{([^}]*)\\}'	1263,1267,1580
U	'^_ZThn[0-9]+_'	1007,1015,1032
U	'/\\*(.*?)\\*/'	194,199,289
U	'([^/]+)\\.so$'	534,1007,1466
U	'unzip: exiting'	1007,1015,1032
U	'\\s+(\\r?\\n)$'	1054,1087,1580
Uu	'\x1b\\[[0-9]+m'	498,553,1414
Ux	'<key>.*?</key>'	163,927,1003
Uu	'\\x1b\\[[^h]+h'	747,1517,1580
U	'mobile-l10n.js'	1007,1015,1032
U	'[0-9a-fA-F]{2}'	467,505,1466
U	'([\\w-]+):(.+)'	1269,1469,1498
Uh	'<li>(.*?)</li>'	52,188,597
U	'\\w+\\.feature'	1025,1215,1423
U	'.*\\((.*)\\).*'	1007,1015,1032
U	'[ \t]*\n[ \t]*'	526,1046,1642
U	'length (\\d*):'	560,1317,1501
U	'\\[MAP(.*?)\\]'	1007,1015,1032
U	'\\[LOC(.*?)\\]'	1007,1015,1032
U	'\\A\\s\\s\\S+,'	262,267,268
U	'\\w+\\_test.rb'	1025,1215,1423
U	'(.*){(.*)}(.*)'	642,971,1203
U=	'macaddr=(\\S+)'	560,1317,1501
U	'^([ \\|0-9-]*)'	1007,1015,1032
U	'^\\d+(?:px|%)$'	1121,1320,1355
U	'(\\S+): (\\S+)'	560,1317,1501
U	'.*\\[(.*)\\].*'	560,1087,1580
U	'\\w+\\_spec.rb'	1025,1215,1423
U	'\\s*(\\d+)\\s*'	1087,1580,1621
U	'^.+\\:.+(\\d+)'	241,874,1249
U=	'failures=(\\d+)'	122,1015,1032
U	'[0-9]+\\.[0-9]+'	1127,1380,1526
U	'offset (.*) sec'	560,1317,1501
U	'L -(\\d+) -\\d+'	257,1319,1448
U	'^[a-z0-9_\\-]+$'	247,919,1007
Uf	'(\\.c|\\.cpp)?$'	1007,1015,1032
U=	'=[a-fA-F0-9]{2}'	1054,1087,1580
U	'\\s+\\((.*)\\)$'	1223,1420,1495
U	'(\\d+)\\.(\\d+)'	645,1007,1301
Ul	'Number of nodes'	262,267,268
U	'([a-zA-Z0-9]*)$'	515,1245,1373
Ux	'^<\\?xml[^>]*?>'	220,1003,1247
U	'(.*)-(?:>?)(.*)'	1007,1015,1032
U	'^flags\\s*:(.*)'	560,1317,1501
U	'\\(([^()]+)\\)$'	526,1046,1642
U	'-arch\\s+(\\w+)'	356,1087,1580
Ul	'unknown operand'	1007,1015,1032
U	'>([^<]+)</TITLE'	1007,1015,1032
U	'[Vv]ersion .*?,'	560,1317,1501
U	'(\\w+)\\|(\\w+)'	560,1317,1501
U	'[+-]?(\\d*)(.*)'	247,919,1007
U	'^(\\w+)\\s+(.+)'	241,874,1249
U	'^begin [0-7]{3}'	1007,1015,1032
U	'"([^"]+)"|(\\S+)'	127,682,1529
U=	'successes=(\\d+)'	122,1015,1032
U	'(\\w+) as (\\w+)'	126,147,181
U	'^[\'"](.*)[\'"]$'	308,743,1216
U	'[\\+-]?[0-9\\.]*'	813,927,1003
U	'cms/page/(\\d+)'	1121,1320,1355
U	'^(.*)`(.*)`(.*)$'	642,971,1203
Uc	'else[ \\f\\t]+if'	53,171,1381
U	'requestContext, '	257,1319,1448
U	'\\[|\\]|\n+|\\s+'	560,1317,1501
U	'^(.*){(.*)}(.*)$'	642,971,1203
U	'project-root.jam'	241,874,1249
U	'^ *(.*) *( *) *$'	12,1054,1087
Ux	'^--out-xml=(.*)$'	241,874,1249
U	'__FAIL(.*)__FAIL'	1007,1015,1032
U	'project.pbxproj$'	289,638,956
U	'(\\S+)\\s+(..+$)'	531,832,846
Ux	'<key>(.*?)</key>'	163,927,1003
Ub	'^(.*)<(.*)>(.*)$'	642,971,1203
U	'/_ah/upload/(.*)'	1004,1075,1495
Us	'(?<![\\\\])(\\s)'	119,225,976
U	'^(\\d+(\\.\\d+)*)'	1263,1580,1594
U	'unit(?:2|test2?/)'	1415,1469,1580
U	'^[\\w\\.\\-\\/]*$'	122,1015,1032
U	'^\\d+(\\.\\d+)*$'	1263,1580,1594
U	'^#[0-9A-Fa-f]{6}$'	642,971,1203
U	'^(.+)\\.([^\\.])*'	241,874,1249
